IP地址,采集时间,磁盘,磁盘使用率
10.185.2.101,2017/6/25 13:05,D:,87.44
10.185.2.101,2017/6/25 13:05,C:,71.2
10.185.2.101,2017/6/25 13:20,D:,87.44
10.185.2.101,2017/6/25 13:20,C:,71.2
10.185.2.101,2017/6/25 13:30,D:,87.44
10.185.2.101,2017/6/25 13:30,C:,71.2
10.185.2.101,2017/6/25 13:45,C:,71.2
10.185.2.101,2017/6/25 13:45,D:,87.44
10.185.2.101,2017/6/25 14:00,D:,87.44
10.185.2.101,2017/6/25 14:00,C:,71.2
10.185.2.101,2017/6/25 14:10,C:,71.2
10.185.2.101,2017/6/25 14:10,D:,87.44
10.185.2.101,2017/6/25 14:25,C:,71.2
10.185.2.101,2017/6/25 14:25,D:,87.44
10.185.2.101,2017/6/25 14:35,D:,87.44
10.185.2.101,2017/6/25 14:35,C:,71.2
10.185.2.101,2017/6/25 14:50,D:,87.44
10.185.2.101,2017/6/25 14:50,C:,71.2
10.185.2.101,2017/6/25 15:05,D:,87.44
10.185.2.101,2017/6/25 15:05,C:,71.2
10.185.2.101,2017/6/25 15:15,D:,87.44
10.185.2.101,2017/6/25 15:15,C:,71.2
10.185.2.101,2017/6/25 15:30,C:,71.2
10.185.2.101,2017/6/25 15:30,D:,87.44
10.185.2.101,2017/6/25 15:40,D:,87.44
10.185.2.101,2017/6/25 15:40,C:,71.2
10.185.2.101,2017/6/25 15:55,D:,87.44
10.185.2.101,2017/6/25 15:55,C:,71.2
10.185.2.101,2017/6/25 16:10,D:,87.44
10.185.2.101,2017/6/25 16:10,C:,71.2
10.185.2.101,2017/6/25 16:20,D:,87.44
10.185.2.101,2017/6/25 16:20,C:,71.2
10.185.2.101,2017/6/25 16:35,D:,87.44
10.185.2.101,2017/6/25 16:35,C:,71.2
10.185.2.101,2017/6/25 16:45,D:,87.44
10.185.2.101,2017/6/25 16:45,C:,71.2
10.185.2.101,2017/6/25 17:00,D:,87.44
10.185.2.101,2017/6/25 17:00,C:,71.2
10.185.2.101,2017/6/25 17:15,C:,71.2
10.185.2.101,2017/6/25 17:15,D:,87.44
10.185.2.101,2017/6/25 17:25,C:,71.2
10.185.2.101,2017/6/25 17:25,D:,87.44
10.185.2.101,2017/6/25 17:40,C:,71.2
10.185.2.101,2017/6/25 17:40,D:,87.44
10.185.2.101,2017/6/25 17:50,D:,87.44
10.185.2.101,2017/6/25 17:50,C:,71.2
10.185.2.101,2017/6/25 18:05,C:,71.2
10.185.2.101,2017/6/25 18:05,D:,87.44
10.185.2.101,2017/6/25 18:20,D:,87.44
10.185.2.101,2017/6/25 18:20,C:,71.2
10.185.2.101,2017/6/25 18:30,C:,71.2
10.185.2.101,2017/6/25 18:30,D:,87.44
10.185.2.101,2017/6/25 18:45,C:,71.2
10.185.2.101,2017/6/25 18:45,D:,87.44
10.185.2.101,2017/6/25 18:55,C:,71.2
10.185.2.101,2017/6/25 18:55,D:,87.44
10.185.2.101,2017/6/25 19:10,D:,87.44
10.185.2.101,2017/6/25 19:10,C:,71.2
10.185.2.101,2017/6/25 19:25,D:,87.44
10.185.2.101,2017/6/25 19:25,C:,71.2
10.185.2.101,2017/6/25 19:35,C:,71.2
10.185.2.101,2017/6/25 19:35,D:,87.44
10.185.2.101,2017/6/25 19:50,D:,87.44
10.185.2.101,2017/6/25 19:50,C:,71.2
10.185.2.101,2017/6/25 20:00,C:,71.2
10.185.2.101,2017/6/25 20:00,D:,87.44
10.185.2.101,2017/6/25 20:15,C:,71.2
10.185.2.101,2017/6/25 20:15,D:,87.44
10.185.2.101,2017/6/25 20:30,D:,87.44
10.185.2.101,2017/6/25 20:30,C:,71.2
10.185.2.101,2017/6/25 20:40,C:,71.2
10.185.2.101,2017/6/25 20:40,D:,87.44
10.185.2.101,2017/6/25 20:55,D:,87.44
10.185.2.101,2017/6/25 20:55,C:,71.2
10.185.2.101,2017/6/25 21:05,C:,71.2
10.185.2.101,2017/6/25 21:05,D:,87.44
10.185.2.101,2017/6/25 21:20,D:,87.44
10.185.2.101,2017/6/25 21:20,C:,71.2
10.185.2.101,2017/6/25 21:35,D:,87.44
10.185.2.101,2017/6/25 21:35,C:,71.2
10.185.2.101,2017/6/25 21:45,C:,71.2
10.185.2.101,2017/6/25 21:45,D:,87.44
10.185.2.101,2017/6/25 22:00,D:,87.44
10.185.2.101,2017/6/25 22:00,C:,71.2
10.185.2.101,2017/6/25 22:10,D:,87.44
10.185.2.101,2017/6/25 22:10,C:,71.2
10.185.2.101,2017/6/25 22:25,D:,87.44
10.185.2.101,2017/6/25 22:25,C:,71.2
10.185.2.101,2017/6/25 22:40,C:,71.2
10.185.2.101,2017/6/25 22:40,D:,87.44
10.185.2.101,2017/6/25 22:50,D:,87.44
10.185.2.101,2017/6/25 22:50,C:,71.2
10.185.2.101,2017/6/25 23:05,C:,71.2
10.185.2.101,2017/6/25 23:05,D:,87.44
10.185.2.101,2017/6/25 23:15,D:,87.44
10.185.2.101,2017/6/25 23:15,C:,71.2
10.185.2.101,2017/6/25 23:30,C:,71.2
10.185.2.101,2017/6/25 23:30,D:,87.44
10.185.2.101,2017/6/25 23:45,D:,87.44
10.185.2.101,2017/6/25 23:45,C:,71.2
10.185.2.101,2017/6/25 23:55,C:,71.2
10.185.2.101,2017/6/25 23:55,D:,87.44
10.185.2.101,2017/6/26 0:10,C:,71.2
10.185.2.101,2017/6/26 0:10,D:,87.44
10.185.2.101,2017/6/26 0:20,D:,87.44
10.185.2.101,2017/6/26 0:20,C:,71.2
10.185.2.101,2017/6/26 0:35,D:,87.44
10.185.2.101,2017/6/26 0:35,C:,71.2
10.185.2.101,2017/6/26 0:50,D:,87.44
10.185.2.101,2017/6/26 0:50,C:,71.2
10.185.2.101,2017/6/26 1:00,D:,87.44
10.185.2.101,2017/6/26 1:00,C:,71.2
10.185.2.101,2017/6/26 1:15,C:,71.2
10.185.2.101,2017/6/26 1:15,D:,87.44
10.185.2.101,2017/6/26 1:25,D:,87.44
10.185.2.101,2017/6/26 1:25,C:,71.2
10.185.2.101,2017/6/26 1:40,D:,87.44
10.185.2.101,2017/6/26 1:40,C:,71.2
10.185.2.101,2017/6/26 1:55,C:,71.2
10.185.2.101,2017/6/26 1:55,D:,87.44
10.185.2.101,2017/6/26 2:05,D:,87.44
10.185.2.101,2017/6/26 2:05,C:,71.2
10.185.2.101,2017/6/26 2:20,D:,87.44
10.185.2.101,2017/6/26 2:20,C:,71.2
10.185.2.101,2017/6/26 2:30,D:,87.44
10.185.2.101,2017/6/26 2:30,C:,71.2
10.185.2.101,2017/6/26 2:45,D:,87.44
10.185.2.101,2017/6/26 2:45,C:,71.2
10.185.2.101,2017/6/26 3:00,C:,71.2
10.185.2.101,2017/6/26 3:00,D:,87.44
10.185.2.101,2017/6/26 3:10,D:,87.44
10.185.2.101,2017/6/26 3:10,C:,71.2
10.185.2.101,2017/6/26 3:25,D:,87.44
10.185.2.101,2017/6/26 3:25,C:,71.2
10.185.2.101,2017/6/26 3:35,D:,87.44
10.185.2.101,2017/6/26 3:35,C:,71.2
10.185.2.101,2017/6/26 3:50,C:,71.2
10.185.2.101,2017/6/26 3:50,D:,87.44
10.185.2.101,2017/6/26 4:05,D:,87.44
10.185.2.101,2017/6/26 4:05,C:,71.2
10.185.2.101,2017/6/26 4:15,D:,87.44
10.185.2.101,2017/6/26 4:15,C:,71.2
10.185.2.101,2017/6/26 4:30,D:,87.44
10.185.2.101,2017/6/26 4:30,C:,71.2
10.185.2.101,2017/6/26 4:40,C:,71.2
10.185.2.101,2017/6/26 4:40,D:,87.44
10.185.2.101,2017/6/26 4:55,D:,87.44
10.185.2.101,2017/6/26 4:55,C:,71.2
10.185.2.101,2017/6/26 5:10,D:,87.44
10.185.2.101,2017/6/26 5:10,C:,71.2
10.185.2.101,2017/6/26 5:20,C:,71.2
10.185.2.101,2017/6/26 5:20,D:,87.44
10.185.2.101,2017/6/26 5:35,C:,71.2
10.185.2.101,2017/6/26 5:35,D:,87.44
10.185.2.101,2017/6/26 5:45,D:,87.44
10.185.2.101,2017/6/26 5:45,C:,71.2
10.185.2.101,2017/6/26 6:00,C:,71.2
10.185.2.101,2017/6/26 6:00,D:,87.44
10.185.2.101,2017/6/26 6:15,C:,71.2
10.185.2.101,2017/6/26 6:15,D:,87.44
10.185.2.101,2017/6/26 6:25,D:,87.44
10.185.2.101,2017/6/26 6:25,C:,71.2
10.185.2.101,2017/6/26 6:40,C:,71.2
10.185.2.101,2017/6/26 6:40,D:,87.44
10.185.2.101,2017/6/26 6:50,D:,87.44
10.185.2.101,2017/6/26 6:50,C:,71.2
10.185.2.101,2017/6/26 7:05,D:,87.44
10.185.2.101,2017/6/26 7:05,C:,71.2
10.185.2.101,2017/6/26 7:20,C:,71.2
10.185.2.101,2017/6/26 7:20,D:,87.44
10.185.2.101,2017/6/26 7:30,D:,87.44
10.185.2.101,2017/6/26 7:30,C:,71.2
10.185.2.101,2017/6/26 7:45,C:,71.2
10.185.2.101,2017/6/26 7:45,D:,87.44
10.185.2.101,2017/6/26 7:55,D:,87.44
10.185.2.101,2017/6/26 7:55,C:,71.2
10.185.2.101,2017/6/26 8:10,C:,71.2
10.185.2.101,2017/6/26 8:10,D:,87.44
10.185.2.101,2017/6/26 8:25,C:,71.2
10.185.2.101,2017/6/26 8:25,D:,87.44
10.185.2.101,2017/6/26 8:35,C:,71.2
10.185.2.101,2017/6/26 8:35,D:,87.44
10.185.2.101,2017/6/26 8:50,C:,71.2
10.185.2.101,2017/6/26 8:50,D:,87.44
10.185.2.101,2017/6/26 9:00,D:,87.44
10.185.2.101,2017/6/26 9:00,C:,71.2
10.185.2.101,2017/6/26 9:15,D:,87.44
10.185.2.101,2017/6/26 9:15,C:,71.2
10.185.2.101,2017/6/26 9:30,C:,71.2
10.185.2.101,2017/6/26 9:30,D:,87.44
10.185.2.101,2017/6/26 9:40,C:,71.2
10.185.2.101,2017/6/26 9:40,D:,87.44
10.185.2.101,2017/6/26 9:55,D:,87.44
10.185.2.101,2017/6/26 9:55,C:,71.2
10.185.2.101,2017/6/26 10:05,D:,87.44
10.185.2.101,2017/6/26 10:05,C:,71.2
10.185.2.101,2017/6/26 10:20,D:,87.44
10.185.2.101,2017/6/26 10:20,C:,71.2
10.185.2.101,2017/6/26 10:35,D:,87.44
10.185.2.101,2017/6/26 10:35,C:,71.2
10.185.2.101,2017/6/26 10:45,D:,87.44
10.185.2.101,2017/6/26 10:45,C:,71.2
10.185.2.101,2017/6/26 11:00,D:,87.44
10.185.2.101,2017/6/26 11:00,C:,71.2
10.185.2.101,2017/6/26 11:10,C:,71.2
10.185.2.101,2017/6/26 11:10,D:,87.44
10.185.2.101,2017/6/26 11:25,C:,71.2
10.185.2.101,2017/6/26 11:25,D:,87.44
10.185.2.101,2017/6/26 11:40,D:,87.44
10.185.2.101,2017/6/26 11:40,C:,71.2
10.185.2.101,2017/6/26 12:00,D:,87.44
10.185.2.101,2017/6/26 12:15,D:,87.44
10.185.2.101,2017/6/26 12:15,C:,71.2
10.185.2.101,2017/6/26 12:25,C:,71.2
10.185.2.101,2017/6/26 12:25,D:,87.44
10.185.2.101,2017/6/26 12:40,C:,71.2
10.185.2.101,2017/6/26 12:40,D:,87.44
10.185.2.101,2017/6/26 12:55,D:,87.44
10.185.2.101,2017/6/26 12:55,C:,71.2
10.185.2.101,2017/6/26 13:05,C:,71.2
10.185.2.101,2017/6/26 13:05,D:,87.44
10.185.2.101,2017/6/26 13:20,D:,87.44
10.185.2.101,2017/6/26 13:20,C:,71.2
10.185.2.101,2017/6/26 13:30,D:,87.44
10.185.2.101,2017/6/26 13:30,C:,71.2
10.185.2.101,2017/6/26 13:45,C:,71.2
10.185.2.101,2017/6/26 13:45,D:,87.44
10.185.2.101,2017/6/26 14:00,D:,87.44
10.185.2.101,2017/6/26 14:00,C:,71.2
10.185.2.101,2017/6/26 14:10,C:,71.2
10.185.2.101,2017/6/26 14:10,D:,87.44
10.185.2.101,2017/6/26 14:25,D:,87.44
10.185.2.101,2017/6/26 14:25,C:,71.2
10.185.2.101,2017/6/26 14:35,D:,87.44
10.185.2.101,2017/6/26 14:35,C:,71.2
10.185.2.101,2017/6/26 14:50,C:,71.2
10.185.2.101,2017/6/26 14:50,D:,87.44
10.185.2.101,2017/6/26 15:05,C:,71.2
10.185.2.101,2017/6/26 15:05,D:,87.44
10.185.2.101,2017/6/26 15:15,D:,87.44
10.185.2.101,2017/6/26 15:15,C:,71.2
10.185.2.101,2017/6/26 15:30,D:,87.44
10.185.2.101,2017/6/26 15:30,C:,71.2
10.185.2.101,2017/6/26 15:40,D:,87.44
10.185.2.101,2017/6/26 15:40,C:,71.2
10.185.2.101,2017/6/26 15:55,D:,87.44
10.185.2.101,2017/6/26 15:55,C:,71.2
10.185.2.101,2017/6/26 16:10,D:,87.44
10.185.2.101,2017/6/26 16:10,C:,71.2
10.185.2.101,2017/6/26 16:20,C:,71.2
10.185.2.101,2017/6/26 16:20,D:,87.44
10.185.2.101,2017/6/26 16:35,D:,87.44
10.185.2.101,2017/6/26 16:35,C:,71.2
10.185.2.101,2017/6/26 16:45,C:,71.2
10.185.2.101,2017/6/26 16:45,D:,87.44
10.185.2.101,2017/6/26 17:00,D:,87.44
10.185.2.101,2017/6/26 17:00,C:,71.2
10.185.2.101,2017/6/26 17:15,C:,71.2
10.185.2.101,2017/6/26 17:15,D:,87.44
10.185.2.101,2017/6/26 17:25,C:,71.2
10.185.2.101,2017/6/26 17:25,D:,87.44
10.185.2.101,2017/6/26 17:40,C:,71.2
10.185.2.101,2017/6/26 17:40,D:,87.44
10.185.2.101,2017/6/26 17:50,D:,87.44
10.185.2.101,2017/6/26 17:50,C:,71.2
10.185.2.101,2017/6/26 18:05,C:,71.2
10.185.2.101,2017/6/26 18:05,D:,87.44
10.185.2.101,2017/6/26 18:20,C:,71.2
10.185.2.101,2017/6/26 18:20,D:,87.44
10.185.2.101,2017/6/26 18:30,D:,87.44
10.185.2.101,2017/6/26 18:30,C:,71.2
10.185.2.101,2017/6/26 18:45,D:,87.44
10.185.2.101,2017/6/26 18:45,C:,71.2
10.185.2.101,2017/6/26 18:55,D:,87.44
10.185.2.101,2017/6/26 18:55,C:,71.2
10.185.2.101,2017/6/26 19:10,C:,71.2
10.185.2.101,2017/6/26 19:10,D:,87.44
10.185.2.101,2017/6/26 19:25,C:,71.2
10.185.2.101,2017/6/26 19:25,D:,87.44
10.185.2.101,2017/6/26 19:35,C:,71.2
10.185.2.101,2017/6/26 19:35,D:,87.44
10.185.2.101,2017/6/26 19:50,D:,87.44
10.185.2.101,2017/6/26 19:50,C:,71.2
10.185.2.101,2017/6/26 20:00,C:,71.2
10.185.2.101,2017/6/26 20:00,D:,87.44
10.185.2.101,2017/6/26 20:15,D:,87.44
10.185.2.101,2017/6/26 20:15,C:,71.2
10.185.2.101,2017/6/26 20:30,D:,87.44
10.185.2.101,2017/6/26 20:30,C:,71.2
10.185.2.101,2017/6/26 20:40,C:,71.2
10.185.2.101,2017/6/26 20:40,D:,87.44
10.185.2.101,2017/6/26 20:55,D:,87.44
10.185.2.101,2017/6/26 20:55,C:,71.2
10.185.2.101,2017/6/26 21:05,D:,87.44
10.185.2.101,2017/6/26 21:05,C:,71.2
10.185.2.101,2017/6/26 21:20,D:,87.44
10.185.2.101,2017/6/26 21:20,C:,71.2
10.185.2.101,2017/6/26 21:35,C:,71.2
10.185.2.101,2017/6/26 21:35,D:,87.44
10.185.2.101,2017/6/26 21:45,D:,87.44
10.185.2.101,2017/6/26 21:45,C:,71.2
10.185.2.101,2017/6/26 22:00,D:,87.44
10.185.2.101,2017/6/26 22:00,C:,71.2
10.185.2.101,2017/6/26 22:10,D:,87.44
10.185.2.101,2017/6/26 22:10,C:,71.2
10.185.2.101,2017/6/26 22:25,D:,87.44
10.185.2.101,2017/6/26 22:25,C:,71.2
10.185.2.101,2017/6/26 22:40,D:,87.44
10.185.2.101,2017/6/26 22:40,C:,71.2
10.185.2.101,2017/6/26 22:50,C:,71.2
10.185.2.101,2017/6/26 22:50,D:,87.44
10.185.2.101,2017/6/26 23:05,C:,71.2
10.185.2.101,2017/6/26 23:05,D:,87.44
10.185.2.101,2017/6/26 23:15,D:,87.44
10.185.2.101,2017/6/26 23:15,C:,71.2
10.185.2.101,2017/6/26 23:30,D:,87.44
10.185.2.101,2017/6/26 23:30,C:,71.2
10.185.2.101,2017/6/26 23:45,D:,87.44
10.185.2.101,2017/6/26 23:45,C:,71.2
10.185.2.101,2017/6/26 23:55,C:,71.2
10.185.2.101,2017/6/26 23:55,D:,87.44
10.185.2.101,2017/6/27 0:10,C:,71.2
10.185.2.101,2017/6/27 0:10,D:,87.44
10.185.2.101,2017/6/27 0:20,D:,87.44
10.185.2.101,2017/6/27 0:20,C:,71.2
10.185.2.101,2017/6/27 0:35,D:,87.44
10.185.2.101,2017/6/27 0:35,C:,71.2
10.185.2.101,2017/6/27 0:50,C:,71.2
10.185.2.101,2017/6/27 0:50,D:,87.44
10.185.2.101,2017/6/27 1:00,C:,71.2
10.185.2.101,2017/6/27 1:00,D:,87.44
10.185.2.101,2017/6/27 1:15,D:,87.44
10.185.2.101,2017/6/27 1:15,C:,71.2
10.185.2.101,2017/6/27 1:25,D:,87.44
10.185.2.101,2017/6/27 1:25,C:,71.2
10.185.2.101,2017/6/27 1:40,D:,87.44
10.185.2.101,2017/6/27 1:40,C:,71.2
10.185.2.101,2017/6/27 1:55,C:,71.2
10.185.2.101,2017/6/27 1:55,D:,87.44
10.185.2.101,2017/6/27 2:05,D:,87.44
10.185.2.101,2017/6/27 2:05,C:,71.2
10.185.2.101,2017/6/27 2:20,C:,71.2
10.185.2.101,2017/6/27 2:20,D:,87.44
10.185.2.101,2017/6/27 2:30,D:,87.44
10.185.2.101,2017/6/27 2:30,C:,71.2
10.185.2.101,2017/6/27 2:45,D:,87.44
10.185.2.101,2017/6/27 2:45,C:,71.2
10.185.2.101,2017/6/27 3:00,C:,71.2
10.185.2.101,2017/6/27 3:00,D:,87.44
10.185.2.101,2017/6/27 3:10,D:,87.44
10.185.2.101,2017/6/27 3:10,C:,71.2
10.185.2.101,2017/6/27 3:25,C:,71.2
10.185.2.101,2017/6/27 3:25,D:,87.44
10.185.2.101,2017/6/27 3:35,D:,87.44
10.185.2.101,2017/6/27 3:35,C:,71.2
10.185.2.101,2017/6/27 3:50,D:,87.44
10.185.2.101,2017/6/27 3:50,C:,71.2
10.185.2.101,2017/6/27 4:05,C:,71.2
10.185.2.101,2017/6/27 4:05,D:,87.44
10.185.2.101,2017/6/27 4:15,D:,87.44
10.185.2.101,2017/6/27 4:15,C:,71.2
10.185.2.101,2017/6/27 4:30,D:,87.44
10.185.2.101,2017/6/27 4:30,C:,71.2
10.185.2.101,2017/6/27 4:40,D:,87.44
10.185.2.101,2017/6/27 4:40,C:,71.2
10.185.2.101,2017/6/27 4:55,C:,71.2
10.185.2.101,2017/6/27 4:55,D:,87.44
10.185.2.101,2017/6/27 5:10,D:,87.44
10.185.2.101,2017/6/27 5:10,C:,71.2
10.185.2.101,2017/6/27 5:20,C:,71.2
10.185.2.101,2017/6/27 5:20,D:,87.44
10.185.2.101,2017/6/27 5:35,C:,71.2
10.185.2.101,2017/6/27 5:35,D:,87.44
10.185.2.101,2017/6/27 5:45,D:,87.44
10.185.2.101,2017/6/27 5:45,C:,71.2
10.185.2.101,2017/6/27 6:00,C:,71.2
10.185.2.101,2017/6/27 6:00,D:,87.44
10.185.2.101,2017/6/27 6:15,C:,71.2
10.185.2.101,2017/6/27 6:15,D:,87.44
10.185.2.101,2017/6/27 6:25,D:,87.44
10.185.2.101,2017/6/27 6:25,C:,71.2
10.185.2.101,2017/6/27 6:40,D:,87.44
10.185.2.101,2017/6/27 6:40,C:,71.2
10.185.2.101,2017/6/27 6:50,D:,87.44
10.185.2.101,2017/6/27 6:50,C:,71.2
10.185.2.101,2017/6/27 7:05,D:,87.44
10.185.2.101,2017/6/27 7:05,C:,71.2
10.185.2.101,2017/6/27 7:20,C:,71.2
10.185.2.101,2017/6/27 7:20,D:,87.44
10.185.2.101,2017/6/27 7:30,D:,87.44
10.185.2.101,2017/6/27 7:30,C:,71.2
10.185.2.101,2017/6/27 7:45,C:,71.2
10.185.2.101,2017/6/27 7:45,D:,87.44
10.185.2.101,2017/6/27 7:55,C:,71.2
10.185.2.101,2017/6/27 7:55,D:,87.44
10.185.2.101,2017/6/27 8:10,D:,87.44
10.185.2.101,2017/6/27 8:10,C:,71.2
10.185.2.101,2017/6/27 8:25,C:,71.2
10.185.2.101,2017/6/27 8:25,D:,87.44
10.185.2.101,2017/6/27 8:35,C:,71.2
10.185.2.101,2017/6/27 8:35,D:,87.44
10.185.2.101,2017/6/27 8:50,D:,87.44
10.185.2.101,2017/6/27 8:50,C:,71.2
10.185.2.101,2017/6/27 9:00,C:,71.2
10.185.2.101,2017/6/27 9:00,D:,87.44
10.185.2.101,2017/6/27 9:15,D:,87.44
10.185.2.101,2017/6/27 9:15,C:,71.2
10.185.2.101,2017/6/27 9:30,D:,87.44
10.185.2.101,2017/6/27 9:30,C:,71.2
10.185.2.101,2017/6/27 9:40,D:,87.44
10.185.2.101,2017/6/27 9:40,C:,71.2
10.185.2.101,2017/6/27 9:55,C:,71.2
10.185.2.101,2017/6/27 9:55,D:,87.44
10.185.2.101,2017/6/27 10:05,D:,87.44
10.185.2.101,2017/6/27 10:05,C:,71.2
10.185.2.101,2017/6/27 10:20,D:,87.44
10.185.2.101,2017/6/27 10:20,C:,71.2
10.185.2.101,2017/6/27 10:35,C:,71.2
10.185.2.101,2017/6/27 10:35,D:,87.44
10.185.2.101,2017/6/27 10:45,C:,71.2
10.185.2.101,2017/6/27 10:45,D:,87.44
10.185.2.101,2017/6/27 11:00,C:,71.2
10.185.2.101,2017/6/27 11:00,D:,87.44
10.185.2.101,2017/6/27 11:10,C:,71.2
10.185.2.101,2017/6/27 11:10,D:,87.44
10.185.2.101,2017/6/27 11:25,C:,71.2
10.185.2.101,2017/6/27 11:25,D:,87.44
10.185.2.101,2017/6/27 11:40,C:,71.2
10.185.2.101,2017/6/27 11:40,D:,87.44
10.185.2.101,2017/6/27 12:00,D:,87.44
10.185.2.101,2017/6/27 12:15,C:,71.2
10.185.2.101,2017/6/27 12:15,D:,87.44
10.185.2.101,2017/6/27 12:25,D:,87.44
10.185.2.101,2017/6/27 12:25,C:,71.2
10.185.2.101,2017/6/27 12:40,C:,71.2
10.185.2.101,2017/6/27 12:40,D:,87.44
10.185.2.101,2017/6/27 12:55,D:,87.44
10.185.2.101,2017/6/27 12:55,C:,71.2
10.185.2.101,2017/6/27 13:05,C:,71.2
10.185.2.101,2017/6/27 13:05,D:,87.44
10.185.2.101,2017/6/27 13:20,D:,87.44
10.185.2.101,2017/6/27 13:20,C:,71.2
10.185.2.101,2017/6/27 13:30,C:,71.2
10.185.2.101,2017/6/27 13:30,D:,87.44
10.185.2.101,2017/6/27 13:45,D:,87.44
10.185.2.101,2017/6/27 13:45,C:,71.2
10.185.2.101,2017/6/27 14:00,C:,71.2
10.185.2.101,2017/6/27 14:00,D:,87.44
10.185.2.101,2017/6/27 14:10,D:,87.44
10.185.2.101,2017/6/27 14:10,C:,71.2
10.185.2.101,2017/6/27 14:25,C:,71.2
10.185.2.101,2017/6/27 14:25,D:,87.44
10.185.2.101,2017/6/27 14:35,D:,87.44
10.185.2.101,2017/6/27 14:35,C:,71.2
10.185.2.101,2017/6/27 14:50,D:,87.44
10.185.2.101,2017/6/27 14:50,C:,71.2
10.185.2.101,2017/6/27 15:05,D:,87.44
10.185.2.101,2017/6/27 15:05,C:,71.2
10.185.2.101,2017/6/27 15:15,D:,87.44
10.185.2.101,2017/6/27 15:15,C:,71.2
10.185.2.101,2017/6/27 15:30,D:,87.44
10.185.2.101,2017/6/27 15:30,C:,71.2
10.185.2.101,2017/6/27 15:40,D:,87.44
10.185.2.101,2017/6/27 15:40,C:,71.2
10.185.2.101,2017/6/27 15:55,C:,71.2
10.185.2.101,2017/6/27 15:55,D:,87.44
10.185.2.101,2017/6/27 16:10,D:,87.44
10.185.2.101,2017/6/27 16:10,C:,71.2
10.185.2.101,2017/6/27 16:20,C:,71.2
10.185.2.101,2017/6/27 16:20,D:,87.44
10.185.2.101,2017/6/27 16:35,C:,71.2
10.185.2.101,2017/6/27 16:35,D:,87.44
10.185.2.101,2017/6/27 16:45,D:,87.44
10.185.2.101,2017/6/27 16:45,C:,71.2
10.185.2.101,2017/6/27 17:00,D:,87.44
10.185.2.101,2017/6/27 17:00,C:,71.2
10.185.2.101,2017/6/27 17:15,D:,87.44
10.185.2.101,2017/6/27 17:15,C:,71.2
10.185.2.101,2017/6/27 17:25,C:,71.2
10.185.2.101,2017/6/27 17:25,D:,87.44
10.185.2.101,2017/6/27 17:40,C:,71.2
10.185.2.101,2017/6/27 17:40,D:,87.44
10.185.2.101,2017/6/27 17:50,C:,71.2
10.185.2.101,2017/6/27 17:50,D:,87.44
10.185.2.101,2017/6/27 18:05,C:,71.2
10.185.2.101,2017/6/27 18:05,D:,87.44
10.185.2.101,2017/6/27 18:20,D:,87.44
10.185.2.101,2017/6/27 18:20,C:,71.2
10.185.2.101,2017/6/27 18:30,C:,71.2
10.185.2.101,2017/6/27 18:30,D:,87.44
10.185.2.101,2017/6/27 18:45,D:,87.44
10.185.2.101,2017/6/27 18:45,C:,71.2
10.185.2.101,2017/6/27 18:55,C:,71.2
10.185.2.101,2017/6/27 18:55,D:,87.44
10.185.2.101,2017/6/27 19:10,D:,87.44
10.185.2.101,2017/6/27 19:10,C:,71.2
10.185.2.101,2017/6/27 19:25,C:,71.2
10.185.2.101,2017/6/27 19:25,D:,87.44
10.185.2.101,2017/6/27 19:35,C:,71.2
10.185.2.101,2017/6/27 19:35,D:,87.44
10.185.2.101,2017/6/27 19:50,C:,71.2
10.185.2.101,2017/6/27 19:50,D:,87.44
10.185.2.101,2017/6/27 20:00,D:,87.44
10.185.2.101,2017/6/27 20:00,C:,71.2
10.185.2.101,2017/6/27 20:15,D:,87.44
10.185.2.101,2017/6/27 20:15,C:,71.2
10.185.2.101,2017/6/27 20:30,C:,71.2
10.185.2.101,2017/6/27 20:30,D:,87.44
10.185.2.101,2017/6/27 20:40,C:,71.2
10.185.2.101,2017/6/27 20:40,D:,87.44
10.185.2.101,2017/6/27 20:55,C:,71.2
10.185.2.101,2017/6/27 20:55,D:,87.44
10.185.2.101,2017/6/27 21:05,C:,71.2
10.185.2.101,2017/6/27 21:05,D:,87.44
10.185.2.101,2017/6/27 21:20,D:,87.44
10.185.2.101,2017/6/27 21:20,C:,71.2
10.185.2.101,2017/6/27 21:35,C:,71.2
10.185.2.101,2017/6/27 21:35,D:,87.44
10.185.2.101,2017/6/27 21:45,D:,87.44
10.185.2.101,2017/6/27 21:45,C:,71.2
10.185.2.101,2017/6/27 22:00,C:,71.2
10.185.2.101,2017/6/27 22:00,D:,87.44
10.185.2.101,2017/6/27 22:10,C:,71.2
10.185.2.101,2017/6/27 22:10,D:,87.44
10.185.2.101,2017/6/27 22:25,C:,71.2
10.185.2.101,2017/6/27 22:25,D:,87.44
10.185.2.101,2017/6/27 22:40,D:,87.44
10.185.2.101,2017/6/27 22:40,C:,71.2
10.185.2.101,2017/6/27 22:50,D:,87.44
10.185.2.101,2017/6/27 22:50,C:,71.2
10.185.2.101,2017/6/27 23:05,D:,87.44
10.185.2.101,2017/6/27 23:05,C:,71.2
10.185.2.101,2017/6/27 23:15,D:,87.44
10.185.2.101,2017/6/27 23:15,C:,71.2
10.185.2.101,2017/6/27 23:30,D:,87.44
10.185.2.101,2017/6/27 23:30,C:,71.2
10.185.2.101,2017/6/27 23:45,D:,87.44
